id,key,value,type
39637929,created_by,JOSM,regular
39637936,source,PGS,regular
39637936,created_by,JOSM,regular
39638188,source,PGS,regular
39638899,source,PGS,regular
39639330,source,PGS,regular
39639330,created_by,JOSM,regular
39639674,source,PGS,regular
39639853,source,PGS,regular
39639960,source,PGS,regular
39640090,source,PGS,regular
39640144,source,PGS,regular
39640203,source,PGS,regular
39640203,created_by,JOSM,regular
39640346,source,PGS,regular
39640399,source,PGS,regular
39640399,created_by,JOSM,regular
39640445,source,PGS,regular
39640582,source,PGS,regular
39640588,source,PGS,regular
39640624,source,PGS,regular
39640624,created_by,JOSM,regular
39640651,source,PGS,regular
39640651,created_by,JOSM,regular
39640656,source,PGS,regular
39640776,source,PGS,regular
39640953,source,PGS,regular
39640953,created_by,JOSM,regular
39641012,source,PGS,regular
39641012,created_by,JOSM,regular
39641041,source,PGS,regular
39641059,source,PGS,regular
39641059,created_by,JOSM,regular
39641189,source,PGS,regular
39641189,created_by,JOSM,regular
39641285,source,PGS,regular
39641324,source,PGS,regular
39641324,created_by,JOSM,regular
39641360,source,PGS,regular
39641360,created_by,JOSM,regular
39840853,created_by,JOSM,regular
51066486,highway,traffic_signals,regular
52553466,comment,Experimental import of Canadian places and POIs from GNS Dataset,regular
52553466,ele,10,regular
52553466,adm1,02,adm
52553466,cc1,CA,cc
52553466,dsg,PPL,ds
52553466,fc,P,f
52553466,jog,NM10-08,jo
52553466,n:xx:full_name,Vancouver,n
52553466,n:xx:full_name_nd,Vancouver,n
52553466,n:xx:modify_date,1993-12-14,n
52553466,n:xx:nt,N,n
52553466,n:xx:sort_name,VANCOUVER,n
52553466,rc,1,r
52553466,is_in,"Vancouver, BC",regular
52553466,continent,North America,continen
52553466,country,Canada,countr
52553466,country_code,CA,country_cod
52553466,iso_3166_2,CA-BC,iso_3166_
52553466,state,British Columbia,stat
52553466,state_code,BC,state_cod
52553466,layer,1,regular
52553466,name,Vancouver,regular
52553466,ar,فانكوفر,a
52553466,bn,বাংকূবর,b
52553466,en,Vancouver,e
52553466,hi,वांकूवर,h
52553466,ja,バンクーバー,j
52553466,kn,ವಾಂಕೂವರ್,k
52553466,ko,밴쿠버,k
52553466,ru,Ванкувер,r
52553466,uk,Ванкувер,u
52553466,place,city,regular
52553466,population,603502,regular
52553466,source,gns_ca,regular
52553466,wikidata,Q24639,regular
52553466,wikipedia,en:Vancouver,regular
52711990,highway,traffic_signals,regular
52711990,crossing,traffic_signals,regular
52919533,source,survey,regular
52919533,highway,mini_roundabout,regular
52919563,highway,crossing,regular
52919563,crossing,traffic_signals,regular
52930234,highway,traffic_signals,regular
52930239,highway,mini_roundabout,regular
52930270,highway,traffic_signals,regular
52930274,highway,traffic_signals,regular
52930279,highway,traffic_signals,regular
52931822,is_in,"Vancouver, BC",regular
52931849,highway,mini_roundabout,regular
52931850,highway,traffic_signals,regular
52931879,highway,traffic_signals,regular
52933192,highway,traffic_signals,regular
52933196,highway,traffic_signals,regular
52936759,highway,traffic_signals,regular
52936775,highway,traffic_signals,regular
52938401,highway,traffic_signals,regular
52938471,highway,traffic_signals,regular
52938477,except,bicycle,regular
52938477,highway,traffic_signals,regular
52938488,highway,traffic_signals,regular
52938488,traffic_signals,signal,regular
52938496,highway,traffic_signals,regular
52938501,highway,traffic_signals,regular
52939676,is_in,"Vancouver, BC",regular
52939691,is_in,"Vancouver, BC",regular
52939698,is_in,"Vancouver, BC",regular
52939705,is_in,"Vancouver, BC",regular
52939817,highway,mini_roundabout,regular
53410347,highway,traffic_signals,regular
53410347,button_operated,yes,regular
53410375,highway,traffic_signals,regular
53410394,highway,traffic_signals,regular
53410478,highway,traffic_signals,regular
59203273,highway,mini_roundabout,regular
95205543,highway,turning_circle,regular
97141644,highway,traffic_signals,regular
97141644,crossing,traffic_signals,regular
97998243,highway,traffic_signals,regular
97998243,traffic_signals,signal,regular
97998251,highway,traffic_signals,regular
127325665,highway,traffic_signals,regular
127496583,highway,traffic_signals,regular
127501571,stop,minor,regular
127501571,highway,stop,regular
127504602,stop,minor,regular
127504602,highway,stop,regular
127533189,highway,turning_circle,regular
146537847,highway,traffic_signals,regular
146537847,traffic_signals,signal,regular
146537850,highway,traffic_signals,regular
146537850,traffic_signals,signal,regular
146537851,highway,traffic_signals,regular
146537851,traffic_signals,signal,regular
164087409,except,bus,regular
164087409,highway,traffic_signals,regular
176194870,highway,traffic_signals,regular
176194879,highway,traffic_signals,regular
176194879,traffic_signals,signal,regular
176194992,highway,traffic_signals,regular
176195059,highway,traffic_signals,regular
178146085,source,Yahoo,regular
178146132,highway,traffic_signals,regular
178146132,traffic_signals,signal,regular
206199582,highway,traffic_signals,regular
221876656,highway,traffic_signals,regular
243952944,created_by,JOSM,regular
243952981,highway,mini_roundabout,regular
243953064,highway,traffic_signals,regular
244058967,highway,crossing,regular
244058967,crossing,traffic_signals,regular
244058971,highway,traffic_signals,regular
244085721,highway,traffic_signals,regular
244085721,button_operated,yes,regular
244085754,highway,traffic_signals,regular
244085755,highway,turning_circle,regular
244085756,highway,traffic_signals,regular
244085760,highway,traffic_signals,regular
244085760,traffic_signals,signal,regular
244085766,highway,traffic_signals,regular
244085772,highway,turning_circle,regular
244085773,highway,traffic_signals,regular
244085795,highway,traffic_signals,regular
244085795,button_operated,yes,regular
244085804,highway,traffic_signals,regular
244085806,highway,traffic_signals,regular
244085830,highway,traffic_signals,regular
244085836,highway,traffic_signals,regular
244085837,highway,traffic_signals,regular
244085838,highway,traffic_signals,regular
244085844,highway,crossing,regular
244085844,crossing,traffic_signals,regular
244085846,highway,traffic_signals,regular
244085857,highway,traffic_signals,regular
244085859,highway,traffic_signals,regular
244085861,highway,traffic_signals,regular
244085863,highway,mini_roundabout,regular
244085876,highway,mini_roundabout,regular
244152896,highway,traffic_signals,regular
244152897,highway,traffic_signals,regular
244346843,highway,traffic_signals,regular
244513680,created_by,JOSM,regular
244513681,created_by,JOSM,regular
245090999,barrier,bollard,regular
245091025,created_by,JOSM,regular
245091042,source,British Columbia Mosaic,regular
245091172,created_by,JOSM,regular
245669206,created_by,JOSM,regular
245669245,ref,23A,regular
245669245,highway,motorway_junction,regular
245669272,created_by,JOSM,regular
245669286,ref,23B,regular
245669286,highway,motorway_junction,regular
245669374,highway,crossing,regular
245669424,created_by,JOSM,regular
245671614,highway,turning_circle,regular
245671675,highway,traffic_signals,regular
245671754,highway,turning_circle,regular
245671873,is_in,"Vancouver, BC",regular
245671891,is_in,"Vancouver, BC",regular
245671906,is_in,"Vancouver, BC",regular
245671925,is_in,"Vancouver, BC",regular
245672175,is_in,"Vancouver, BC",regular
245672308,highway,mini_roundabout,regular
245673167,highway,traffic_signals,regular
245719316,highway,traffic_signals,regular
245719343,highway,traffic_signals,regular
245807891,highway,traffic_signals,regular
245807891,traffic_signals,signal,regular
245808020,highway,traffic_signals,regular
245808240,highway,traffic_signals,regular
245808240,traffic_signals,signal,regular
245808394,source,Bing,regular
245808394,highway,traffic_signals,regular
245808419,highway,traffic_signals,regular
245808419,traffic_signals,signal,regular
245809354,highway,traffic_signals,regular
245809354,crossing,traffic_signals,regular
246157804,highway,traffic_signals,regular
246157804,traffic_signals,signal,regular
247105664,highway,traffic_signals,regular
247105684,is_in,"Vancouver, BC",regular
247105687,is_in,"Vancouver, BC",regular
247105784,stop,all,regular
247105784,highway,stop,regular
247105796,highway,traffic_signals,regular
247688308,ref,2,regular
247688308,name,The Stop,regular
247688308,tourism,artwork,regular
247688308,artist_name,Michael Zheng,regular
247688313,highway,mini_roundabout,regular
247688316,highway,mini_roundabout,regular
247688394,highway,traffic_signals,regular
247688394,crossing,traffic_signals,regular
247688396,highway,traffic_signals,regular
247688396,crossing,traffic_signals,regular
247688412,created_by,JOSM,regular
247688413,created_by,JOSM,regular
247688415,created_by,JOSM,regular
247688461,highway,traffic_signals,regular
247688463,highway,traffic_signals,regular
247688477,highway,traffic_signals,regular
247688477,crossing,traffic_signals,regular
247688517,created_by,JOSM,regular
247688519,created_by,JOSM,regular
247688521,created_by,JOSM,regular
247688528,highway,mini_roundabout,regular
247688575,is_in,"Vancouver, British Columbia",regular
247688575,highway,mini_roundabout,regular
247688576,is_in,"Vancouver, British Columbia",regular
247688576,highway,mini_roundabout,regular
247688577,is_in,"Vancouver, British Columbia",regular
247688577,highway,mini_roundabout,regular
247688578,is_in,"Vancouver, British Columbia",regular
247688578,highway,mini_roundabout,regular
247688582,highway,traffic_signals,regular
247688583,highway,traffic_signals,regular
247688589,highway,mini_roundabout,regular
247688592,highway,mini_roundabout,regular
247688598,highway,crossing,regular
247688598,crossing,traffic_signals,regular
247688599,highway,crossing,regular
247688599,crossing,traffic_signals,regular
248716724,highway,mini_roundabout,regular
248716740,highway,mini_roundabout,regular
248717586,highway,traffic_signals,regular
248717593,highway,traffic_signals,regular
249404411,highway,traffic_signals,regular
249404588,highway,traffic_signals,regular
249404588,crossing,traffic_signals,regular
249404590,highway,traffic_signals,regular
249404590,crossing,traffic_signals,regular
249404611,highway,traffic_signals,regular
249404652,highway,traffic_signals,regular
249404652,crossing,traffic_signals,regular
249404683,highway,turning_loop,regular
249404801,highway,turning_circle,regular
249405858,highway,traffic_signals,regular
249407070,is_in,"Vancouver, BC",regular
249407070,amenity,place_of_worship,regular
249407070,religion,christian,regular
249407070,created_by,Potlatch 0.7b,regular
249407303,is_in,"Vancouver, BC",regular
249407303,amenity,library,regular
249407303,created_by,Potlatch 0.7b,regular
249412680,name,Fraserview Boys and Girls Club,regular
249412680,is_in,"Vancouver, BC",regular
249412680,leisure,sports_centre,regular
249634275,highway,traffic_signals,regular
249634275,crossing,traffic_signals,regular
249634276,highway,traffic_signals,regular
249634277,highway,crossing,regular
249634277,crossing,zebra,regular
250256718,highway,traffic_signals,regular
250257729,is_in,"Vancouver, BC",regular
250257729,amenity,place_of_worship,regular
250257729,religion,christian,regular
250375503,highway,traffic_signals,regular
250760595,highway,traffic_signals,regular
250760595,traffic_signals,signal,regular
250760598,highway,traffic_signals,regular
250760598,traffic_signals,signal,regular
250760604,highway,traffic_signals,regular
250760604,traffic_signals,signal,regular
250760606,highway,traffic_signals,regular
250760606,traffic_signals,signal,regular
250760611,highway,traffic_signals,regular
250760612,highway,traffic_signals,regular
250760612,traffic_signals,signal,regular
250760613,highway,traffic_signals,regular
250760613,traffic_signals,signal,regular
250760617,highway,traffic_signals,regular
250760617,traffic_signals,signal,regular
250760618,highway,traffic_signals,regular
250760618,traffic_signals,signal,regular
250760619,highway,traffic_signals,regular
250760619,traffic_signals,signal,regular
250760622,highway,traffic_signals,regular
250760622,traffic_signals,signal,regular
250760625,highway,traffic_signals,regular
250760625,traffic_signals,signal,regular
250760628,highway,traffic_signals,regular
250760628,traffic_signals,signal,regular
250760631,highway,traffic_signals,regular
250760633,highway,traffic_signals,regular
250760634,except,taxis,regular
250760634,highway,traffic_signals,regular
250760634,traffic_signals,signal,regular
250760635,highway,traffic_signals,regular
250760635,traffic_signals,signal,regular
250765199,highway,traffic_signals,regular
250884839,highway,traffic_signals,regular
250884846,highway,mini_roundabout,regular
250884867,highway,mini_roundabout,regular
250885010,highway,turning_circle,regular
250887851,created_by,JOSM,regular
250887852,created_by,JOSM,regular
250887918,crossing,traffic_signals,regular
250887918,highway,traffic_signals,regular
250887921,highway,mini_roundabout,regular
251241775,created_by,JOSM,regular
251241822,highway,traffic_signals,regular
251241857,highway,turning_circle,regular
251241867,highway,turning_circle,regular
251241877,created_by,JOSM,regular
251241879,highway,mini_roundabout,regular
251241892,is_in,"Vancouver, BC",regular
251241892,highway,turning_circle,regular
251241907,is_in,"Vancouver, BC",regular
251241929,is_in,"Vancouver, BC",regular
251241952,highway,crossing,regular
251241952,crossing,traffic_signals,regular
251457178,highway,mini_roundabout,regular
251457185,created_by,JOSM,regular
251457188,created_by,JOSM,regular
